meter,date,time,kw
85400741,2024-01-05,06:00:00.000,0.472
85400741,2024-01-05,06:15:00.000,0.056
85400741,2024-01-05,06:30:00.000,1.488
85400741,2024-01-05,06:45:00.000,1.58
85400741,2024-01-05,07:00:00.000,0.052
85400741,2024-01-05,07:15:00.000,0.136
85400741,2024-01-05,07:30:00.000,3.096
85400741,2024-01-05,07:45:00.000,0.096
85400741,2024-01-05,08:00:00.000,0.052
85400741,2024-01-05,08:15:00.000,0.052
85400741,2024-01-05,08:30:00.000,2.996
85400741,2024-01-05,08:45:00.000,0.052
85400741,2024-01-05,09:00:00.000,0.048
85400741,2024-01-05,09:15:00.000,0.348
85400741,2024-01-05,09:30:00.000,2.78
85400741,2024-01-05,09:45:00.000,0.088
85400741,2024-01-05,10:00:00.000,4.576
85400741,2024-01-05,10:15:00.000,0.104
85400741,2024-01-05,10:30:00.000,0.048
85400741,2024-01-05,10:45:00.000,2.936
85400741,2024-01-05,11:00:00.000,0.048
85400741,2024-01-05,11:15:00.000,1.696
85400741,2024-01-05,11:30:00.000,1.46
85400741,2024-01-05,11:45:00.000,0.108
85400741,2024-01-05,12:00:00.000,2.176
85400741,2024-01-05,12:15:00.000,0.644
85400741,2024-01-05,12:30:00.000,0.052
85400741,2024-01-05,12:45:00.000,0.052
85400741,2024-01-05,13:00:00.000,2.768
85400741,2024-01-05,13:15:00.000,0.124
85400741,2024-01-05,13:30:00.000,0.156
85400741,2024-01-05,13:45:00.000,0.116
85400741,2024-01-05,14:00:00.000,2.808
85400741,2024-01-05,14:15:00.000,0.104
85400741,2024-01-05,14:30:00.000,0.052
85400741,2024-01-05,14:45:00.000,2.6
85400741,2024-01-05,15:00:00.000,0.052
85400741,2024-01-05,15:15:00.000,0.156
85400741,2024-01-05,15:30:00.000,0.156
85400741,2024-01-05,15:45:00.000,2.296
85400741,2024-01-05,16:00:00.000,0.052
85400741,2024-01-05,16:15:00.000,0.048
85400741,2024-01-05,16:30:00.000,2.828
85400741,2024-01-05,16:45:00.000,0.052
85400741,2024-01-05,17:00:00.000,0.048
85400741,2024-01-05,17:15:00.000,2.872
85400741,2024-01-05,17:30:00.000,0.404
85400741,2024-01-05,17:45:00.000,0.328
85400741,2024-01-05,18:00:00.000,1.156
85400741,2024-01-05,18:15:00.000,2.128
85400741,2024-01-05,18:30:00.000,0.208
85400741,2024-01-05,18:45:00.000,0.208
85400741,2024-01-05,19:00:00.000,2.98
85400741,2024-01-05,19:15:00.000,0.308
85400741,2024-01-05,19:30:00.000,0.312
85400741,2024-01-05,19:45:00.000,0.292
85400741,2024-01-05,20:00:00.000,1.5
85400741,2024-01-05,20:15:00.000,1.736
85400741,2024-01-05,20:30:00.000,0.2
85400741,2024-01-05,20:45:00.000,0.252
85400741,2024-01-05,21:00:00.000,0.316
85400741,2024-01-05,21:15:00.000,2.512
85400741,2024-01-05,21:30:00.000,0.692
85400741,2024-01-05,21:45:00.000,0.208
85400741,2024-01-05,22:00:00.000,3.912
85400741,2024-01-05,22:15:00.000,5.936
85400741,2024-01-05,22:30:00.000,2.076
85400741,2024-01-05,22:45:00.000,0.204
85400741,2024-01-05,23:00:00.000,0.216
85400741,2024-01-05,23:15:00.000,3.204
85400741,2024-01-05,23:30:00.000,0.104
85400741,2024-01-05,23:45:00.000,0.18
85400741,2024-01-06,00:00:00.000,0.176
85400741,2024-01-06,00:15:00.000,0.168
85400741,2024-01-06,00:30:00.000,0.088
85400741,2024-01-06,00:45:00.000,2.496
85400741,2024-01-06,01:00:00.000,0.052
85400741,2024-01-06,01:15:00.000,0.052
85400741,2024-01-06,01:30:00.000,3.056
85400741,2024-01-06,01:45:00.000,0.052
85400741,2024-01-06,02:00:00.000,0.86
85400741,2024-01-06,02:15:00.000,1.348
85400741,2024-01-06,02:30:00.000,3.136
85400741,2024-01-06,02:45:00.000,0.052
85400741,2024-01-06,03:00:00.000,0.052
85400741,2024-01-06,03:15:00.000,3.064
85400741,2024-01-06,03:30:00.000,0.056
85400741,2024-01-06,03:45:00.000,0.052
85400741,2024-01-06,04:00:00.000,3.072
85400741,2024-01-06,04:15:00.000,0.164
85400741,2024-01-06,04:30:00.000,0.164
85400741,2024-01-06,04:45:00.000,0.076
85400741,2024-01-06,05:00:00.000,3.06
85400741,2024-01-06,05:15:00.000,0.052
85400741,2024-01-06,05:30:00.000,1.7
85400741,2024-01-06,05:45:00.000,1.38
85400741,2024-01-06,06:00:00.000,0.064
85400741,2024-01-06,06:15:00.000,1.02
85400741,2024-01-06,06:30:00.000,2.24
85400741,2024-01-06,06:45:00.000,0.12
85400741,2024-01-06,07:00:00.000,0.052
85400741,2024-01-06,07:15:00.000,3.22
85400741,2024-01-06,07:30:00.000,0.136
85400741,2024-01-06,07:45:00.000,0.152
85400741,2024-01-06,08:00:00.000,2.852
85400741,2024-01-06,08:15:00.000,0.072
85400741,2024-01-06,08:30:00.000,0.16
85400741,2024-01-06,08:45:00.000,3.124
85400741,2024-01-06,09:00:00.000,0.072
85400741,2024-01-06,09:15:00.000,3.012
85400741,2024-01-06,09:30:00.000,0.052
85400741,2024-01-06,09:45:00.000,2.812
85400741,2024-01-06,10:00:00.000,0.052
85400741,2024-01-06,10:15:00.000,0.052
85400741,2024-01-06,10:30:00.000,2.676
85400741,2024-01-06,10:45:00.000,0.156
85400741,2024-01-06,11:00:00.000,1.724
85400741,2024-01-06,11:15:00.000,0.052
85400741,2024-01-06,11:30:00.000,0.056
85400741,2024-01-06,11:45:00.000,0.052
85400741,2024-01-06,12:00:00.000,1.108
85400741,2024-01-06,12:15:00.000,0.82
85400741,2024-01-06,12:30:00.000,0.052
85400741,2024-01-06,12:45:00.000,0.164
85400741,2024-01-06,13:00:00.000,0.156
85400741,2024-01-06,13:15:00.000,0.088
85400741,2024-01-06,13:30:00.000,0.052
85400741,2024-01-06,13:45:00.000,0.052
85400741,2024-01-06,14:00:00.000,0.052
85400741,2024-01-06,14:15:00.000,0.244
85400741,2024-01-06,14:30:00.000,0.052
85400741,2024-01-06,14:45:00.000,0.092
85400741,2024-01-06,15:00:00.000,0.312
85400741,2024-01-06,15:15:00.000,2.588
85400741,2024-01-06,15:30:00.000,0.052
85400741,2024-01-06,15:45:00.000,0.076
85400741,2024-01-06,16:00:00.000,7.172
85400741,2024-01-06,16:15:00.000,3.924
85400741,2024-01-06,16:30:00.000,0.232
85400741,2024-01-06,16:45:00.000,0.308
85400741,2024-01-06,17:00:00.000,0.308
85400741,2024-01-06,17:15:00.000,0.2
85400741,2024-01-06,17:30:00.000,2.588
85400741,2024-01-06,17:45:00.000,0.204
85400741,2024-01-06,18:00:00.000,0.204
85400741,2024-01-06,18:15:00.000,0.204
85400741,2024-01-06,18:30:00.000,2.772
85400741,2024-01-06,18:45:00.000,0.264
85400741,2024-01-06,19:00:00.000,0.312
85400741,2024-01-06,19:15:00.000,0.288
85400741,2024-01-06,19:30:00.000,2.4
85400741,2024-01-06,19:45:00.000,0.232
85400741,2024-01-06,20:00:00.000,0.204
85400741,2024-01-06,20:15:00.000,0.16
85400741,2024-01-06,20:30:00.000,0.112
85400741,2024-01-06,20:45:00.000,4.52
85400741,2024-01-06,21:00:00.000,0.968
85400741,2024-01-06,21:15:00.000,0.192
85400741,2024-01-06,21:30:00.000,0.12
85400741,2024-01-06,21:45:00.000,0.052
85400741,2024-01-06,22:00:00.000,3.02
85400741,2024-01-06,22:15:00.000,0.052
85400741,2024-01-06,22:30:00.000,0.068
85400741,2024-01-06,22:45:00.000,0.152
85400741,2024-01-06,23:00:00.000,3.148
85400741,2024-01-06,23:15:00.000,0.144
85400741,2024-01-06,23:30:00.000,0.052
85400741,2024-01-06,23:45:00.000,0.064
85400741,2024-01-07,00:00:00.000,3.044
85400798,2024-01-01,00:15:00.000,0.632
85400798,2024-01-01,00:30:00.000,0.592
85400798,2024-01-01,00:45:00.000,0.588
85400798,2024-01-01,01:00:00.000,0.592
85400798,2024-01-01,01:15:00.000,0.684
85400798,2024-01-01,01:30:00.000,0.696
85400798,2024-01-01,01:45:00.000,0.688
85400798,2024-01-01,02:00:00.000,0.588
85400798,2024-01-01,02:15:00.000,0.592
85400798,2024-01-01,02:30:00.000,0.584
85400798,2024-01-01,02:45:00.000,0.524
85400798,2024-01-01,03:00:00.000,0.464
85400798,2024-01-01,03:15:00.000,0.492
85400798,2024-01-01,03:30:00.000,0.488
85400798,2024-01-01,03:45:00.000,0.38
85400798,2024-01-01,04:00:00.000,0.376
85400798,2024-01-01,04:15:00.000,0.376
85400798,2024-01-01,04:30:00.000,0.376
85400798,2024-01-01,04:45:00.000,0.4
85400798,2024-01-01,05:00:00.000,0.484
85400798,2024-01-01,05:15:00.000,0.484
85400798,2024-01-01,05:30:00.000,0.404
85400798,2024-01-01,05:45:00.000,0.376
85400798,2024-01-01,06:00:00.000,0.38
85400798,2024-01-01,06:15:00.000,0.376
85400798,2024-01-01,06:30:00.000,0.376
85400798,2024-01-01,06:45:00.000,0.456
85400798,2024-01-01,07:00:00.000,0.48
85400798,2024-01-01,07:15:00.000,0.448
85400798,2024-01-01,07:30:00.000,0.376
85400798,2024-01-01,07:45:00.000,0.372
85400798,2024-01-01,08:00:00.000,0.376
85400798,2024-01-01,08:15:00.000,0.372
85400798,2024-01-01,08:30:00.000,0.392
85400798,2024-01-01,08:45:00.000,0.484
85400798,2024-01-01,09:00:00.000,0.476
85400798,2024-01-01,09:15:00.000,0.396
85400798,2024-01-01,09:30:00.000,0.372
85400798,2024-01-01,09:45:00.000,0.372
85400798,2024-01-01,10:00:00.000,0.372
85400798,2024-01-01,10:15:00.000,0.368
85400798,2024-01-01,10:30:00.000,0.432
85400798,2024-01-01,10:45:00.000,0.476
85400798,2024-01-01,11:00:00.000,0.464
85400798,2024-01-01,11:15:00.000,0.372
85400798,2024-01-01,11:30:00.000,0.372
85400798,2024-01-01,11:45:00.000,0.368
85400798,2024-01-01,12:00:00.000,0.408
85400798,2024-01-01,12:15:00.000,0.484
85400798,2024-01-01,12:30:00.000,0.72
85400798,2024-01-01,12:45:00.000,0.856
85400798,2024-01-01,13:00:00.000,2.828
85400798,2024-01-01,13:15:00.000,0.804
85400798,2024-01-01,13:30:00.000,0.808
85400798,2024-01-01,13:45:00.000,2.024
85400798,2024-01-01,14:00:00.000,1.568
85400798,2024-01-01,14:15:00.000,0.932
85400798,2024-01-01,14:30:00.000,0.992
85400798,2024-01-01,14:45:00.000,1.084
85400798,2024-01-01,15:00:00.000,0.876
85400798,2024-01-01,15:15:00.000,0.816
85400798,2024-01-01,15:30:00.000,0.8
85400798,2024-01-01,15:45:00.000,0.808
85400798,2024-01-01,16:00:00.000,0.8
85400798,2024-01-01,16:15:00.000,0.916
85400798,2024-01-01,16:30:00.000,0.944
85400798,2024-01-01,16:45:00.000,0.92
85400798,2024-01-01,17:00:00.000,0.784
85400798,2024-01-01,17:15:00.000,3.344
85400798,2024-01-01,17:30:00.000,3.984
85400798,2024-01-01,17:45:00.000,2.276
85400798,2024-01-01,18:00:00.000,1.004
85400798,2024-01-01,18:15:00.000,0.956
85400798,2024-01-01,18:30:00.000,0.892
85400798,2024-01-01,18:45:00.000,0.884
85400798,2024-01-01,19:00:00.000,0.936
85400798,2024-01-01,19:15:00.000,2.048
85400798,2024-01-01,19:30:00.000,7.264
85400798,2024-01-01,19:45:00.000,6.616
85400798,2024-01-01,20:00:00.000,3.244
85400798,2024-01-01,20:15:00.000,0.84
85400798,2024-01-01,20:30:00.000,1.824
85400798,2024-01-01,20:45:00.000,2.3
85400798,2024-01-01,21:00:00.000,1.892
85400798,2024-01-01,21:15:00.000,0.908
85400798,2024-01-01,21:30:00.000,0.848
85400798,2024-01-01,21:45:00.000,0.952
85400798,2024-01-01,22:00:00.000,0.844
85400798,2024-01-01,22:15:00.000,2.156
85400798,2024-01-01,22:30:00.000,1.772
85400798,2024-01-01,22:45:00.000,0.88
85400798,2024-01-01,23:00:00.000,0.884
85400798,2024-01-01,23:15:00.000,0.9
85400798,2024-01-01,23:30:00.000,0.952
85400798,2024-01-01,23:45:00.000,0.952
85400798,2024-01-02,00:00:00.000,0.824
85400798,2024-01-02,00:15:00.000,3.272
85400798,2024-01-02,00:30:00.000,1.948
85400798,2024-01-02,00:45:00.000,1.232
85400798,2024-01-02,01:00:00.000,0.94
85400798,2024-01-02,01:15:00.000,0.976
85400798,2024-01-02,01:30:00.000,1.048
85400798,2024-01-02,01:45:00.000,1.052
85400798,2024-01-02,02:00:00.000,0.992
85400798,2024-01-02,02:15:00.000,0.94
85400798,2024-01-02,02:30:00.000,0.956
85400798,2024-01-02,02:45:00.000,2.2
85400798,2024-01-02,03:00:00.000,1.004
85400798,2024-01-02,03:15:00.000,0.532
85400798,2024-01-02,03:30:00.000,0.56
85400798,2024-01-02,03:45:00.000,1.796
85400798,2024-01-02,04:00:00.000,0.44
85400798,2024-01-02,04:15:00.000,0.444
85400798,2024-01-02,04:30:00.000,0.444
85400798,2024-01-02,04:45:00.000,0.44
85400798,2024-01-02,05:00:00.000,0.452
85400798,2024-01-02,05:15:00.000,0.552
85400798,2024-01-02,05:30:00.000,0.544
85400798,2024-01-02,05:45:00.000,0.492
85400798,2024-01-02,06:00:00.000,0.44
85400798,2024-01-02,06:15:00.000,0.44
85400798,2024-01-02,06:30:00.000,0.44
85400798,2024-01-02,06:45:00.000,0.44
85400798,2024-01-02,07:00:00.000,0.488
85400798,2024-01-02,07:15:00.000,0.54
85400798,2024-01-02,07:30:00.000,0.536
85400798,2024-01-02,07:45:00.000,0.444
85400798,2024-01-02,08:00:00.000,0.432
85400798,2024-01-02,08:15:00.000,0.436
85400798,2024-01-02,08:30:00.000,0.432
85400798,2024-01-02,08:45:00.000,0.432
85400798,2024-01-02,09:00:00.000,0.508
85400798,2024-01-02,09:15:00.000,0.532
85400798,2024-01-02,09:30:00.000,0.516
85400798,2024-01-02,09:45:00.000,0.428
85400798,2024-01-02,10:00:00.000,0.432
85400798,2024-01-02,10:15:00.000,0.428
85400798,2024-01-02,10:30:00.000,0.432
85400798,2024-01-02,10:45:00.000,0.432
85400798,2024-01-02,11:00:00.000,2.028
85400798,2024-01-02,11:15:00.000,0.536
85400798,2024-01-02,11:30:00.000,0.452
85400798,2024-01-02,11:45:00.000,0.328
85400798,2024-01-02,12:00:00.000,0.536
85400798,2024-01-02,12:15:00.000,0.556
85400798,2024-01-02,12:30:00.000,0.544
85400798,2024-01-02,12:45:00.000,0.488
85400798,2024-01-02,13:00:00.000,0.468
85400798,2024-01-02,13:15:00.000,0.488
85400798,2024-01-02,13:30:00.000,0.484
85400798,2024-01-02,13:45:00.000,0.7
85400798,2024-01-02,14:00:00.000,0.784
85400798,2024-01-02,14:15:00.000,0.784
85400798,2024-01-02,14:30:00.000,0.744
85400798,2024-01-02,14:45:00.000,0.696
85400798,2024-01-02,15:00:00.000,0.7
85400798,2024-01-02,15:15:00.000,0.508
85400798,2024-01-02,15:30:00.000,0.528
85400798,2024-01-02,15:45:00.000,0.596
85400798,2024-01-02,16:00:00.000,0.592
85400798,2024-01-02,16:15:00.000,0.668
85400798,2024-01-02,16:30:00.000,0.492
85400798,2024-01-02,16:45:00.000,0.492
85400798,2024-01-02,17:00:00.000,0.492
85400798,2024-01-02,17:15:00.000,0.512
85400798,2024-01-02,17:30:00.000,0.652
85400798,2024-01-02,17:45:00.000,0.744
85400798,2024-01-02,18:00:00.000,0.764
85400798,2024-01-02,18:15:00.000,0.692
85400798,2024-01-02,18:30:00.000,0.664
85400798,2024-01-02,18:45:00.000,0.66
85400798,2024-01-02,19:00:00.000,0.66
85400798,2024-01-02,19:15:00.000,0.668
85400798,2024-01-02,19:30:00.000,0.764
85400798,2024-01-02,19:45:00.000,0.76
85400798,2024-01-02,20:00:00.000,0.724
85400798,2024-01-02,20:15:00.000,0.66
85400798,2024-01-02,20:30:00.000,0.656
85400798,2024-01-02,20:45:00.000,0.648
85400798,2024-01-02,21:00:00.000,0.644
85400798,2024-01-02,21:15:00.000,0.72
85400798,2024-01-02,21:30:00.000,3.188
85400798,2024-01-02,21:45:00.000,5.032
85400798,2024-01-02,22:00:00.000,3.82
85400798,2024-01-02,22:15:00.000,0.452
85400798,2024-01-02,22:30:00.000,0.544
85400798,2024-01-02,22:45:00.000,0.296
85400798,2024-01-02,23:00:00.000,0.288
85400798,2024-01-02,23:15:00.000,0.392
85400798,2024-01-02,23:30:00.000,0.388
85400798,2024-01-02,23:45:00.000,0.34
85400798,2024-01-03,00:00:00.000,0.284
85400798,2024-01-03,00:15:00.000,0.284
85400798,2024-01-03,00:30:00.000,0.6
85400798,2024-01-03,00:45:00.000,1.684
85400798,2024-01-03,01:00:00.000,0.324
85400798,2024-01-03,01:15:00.000,0.508
85400798,2024-01-03,01:30:00.000,0.436
85400798,2024-01-03,01:45:00.000,0.376
85400798,2024-01-03,02:00:00.000,0.396
85400798,2024-01-03,02:15:00.000,0.392
85400798,2024-01-03,02:30:00.000,0.364
85400798,2024-01-03,02:45:00.000,0.28
85400798,2024-01-03,03:00:00.000,0.284
85400798,2024-01-03,03:15:00.000,0.28
85400798,2024-01-03,03:30:00.000,0.284
85400798,2024-01-03,03:45:00.000,0.312
85400798,2024-01-03,04:00:00.000,0.392
85400798,2024-01-03,04:15:00.000,0.388
85400798,2024-01-03,04:30:00.000,0.324
85400798,2024-01-03,04:45:00.000,0.284
85400798,2024-01-03,05:00:00.000,0.284
85400798,2024-01-03,05:15:00.000,0.28
85400798,2024-01-03,05:30:00.000,0.28
85400798,2024-01-03,05:45:00.000,1.796
85400798,2024-01-03,06:00:00.000,0.384
85400798,2024-01-03,06:15:00.000,0.384
85400798,2024-01-03,06:30:00.000,0.304
85400798,2024-01-03,06:45:00.000,0.28
85400798,2024-01-03,07:00:00.000,0.28
85400798,2024-01-03,07:15:00.000,0.276
85400798,2024-01-03,07:30:00.000,0.276
85400798,2024-01-03,07:45:00.000,0.3
85400798,2024-01-03,08:00:00.000,0.38
85400798,2024-01-03,08:15:00.000,0.376
85400798,2024-01-03,08:30:00.000,0.376
85400798,2024-01-03,08:45:00.000,0.372
85400798,2024-01-03,09:00:00.000,0.28
85400798,2024-01-03,09:15:00.000,0.276
85400798,2024-01-03,09:30:00.000,1.72
85400798,2024-01-03,09:45:00.000,0.276
85400798,2024-01-03,10:00:00.000,0.356
85400798,2024-01-03,10:15:00.000,0.376
85400798,2024-01-03,10:30:00.000,0.372
85400798,2024-01-03,10:45:00.000,0.276
85400798,2024-01-03,11:00:00.000,2.072
85400798,2024-01-03,11:15:00.000,0.276
85400798,2024-01-03,11:30:00.000,0.272
85400798,2024-01-03,11:45:00.000,2.256
85400798,2024-01-03,12:00:00.000,0.34
85400798,2024-01-03,12:15:00.000,0.376
85400798,2024-01-03,12:30:00.000,0.372
85400798,2024-01-03,12:45:00.000,2.084
85400798,2024-01-03,13:00:00.000,0.276
85400798,2024-01-03,13:15:00.000,0.272
85400798,2024-01-03,13:30:00.000,1.624
85400798,2024-01-03,13:45:00.000,2.072
85400798,2024-01-03,14:00:00.000,0.284
85400798,2024-01-03,14:15:00.000,0.376
85400798,2024-01-03,14:30:00.000,0.376
85400798,2024-01-03,14:45:00.000,1.956
85400798,2024-01-03,15:00:00.000,0.272
85400798,2024-01-03,15:15:00.000,0.276
85400798,2024-01-03,15:30:00.000,2.08
85400798,2024-01-03,15:45:00.000,0.276
85400798,2024-01-03,16:00:00.000,0.272
85400798,2024-01-03,16:15:00.000,2.148
85400798,2024-01-03,16:30:00.000,0.376
85400798,2024-01-03,16:45:00.000,0.376
85400798,2024-01-03,17:00:00.000,0.292
85400798,2024-01-03,17:15:00.000,2.116
85400798,2024-01-03,17:30:00.000,0.276
85400798,2024-01-03,17:45:00.000,4.116
85400798,2024-01-03,18:00:00.000,3.604
85400798,2024-01-03,18:15:00.000,3.392
85400798,2024-01-03,18:30:00.000,2.508
85400798,2024-01-03,18:45:00.000,1.184
85400798,2024-01-03,19:00:00.000,2.948
85400798,2024-01-03,19:15:00.000,2.676
85400798,2024-01-03,19:30:00.000,0.48
85400798,2024-01-03,19:45:00.000,2.504
85400798,2024-01-03,20:00:00.000,0.492
85400798,2024-01-03,20:15:00.000,2.324
85400798,2024-01-03,20:30:00.000,2.184
85400798,2024-01-03,20:45:00.000,1.096
85400798,2024-01-03,21:00:00.000,2.084
85400798,2024-01-03,21:15:00.000,0.612
85400798,2024-01-03,21:30:00.000,0.556
85400798,2024-01-03,21:45:00.000,0.792
85400798,2024-01-03,22:00:00.000,1.684
85400798,2024-01-03,22:15:00.000,0.496
85400798,2024-01-03,22:30:00.000,0.496
85400798,2024-01-03,22:45:00.000,1.112
85400798,2024-01-03,23:00:00.000,5.072
85400798,2024-01-03,23:15:00.000,4.964
85400798,2024-01-03,23:30:00.000,2.392
85400798,2024-01-03,23:45:00.000,0.288
85400798,2024-01-04,00:00:00.000,1.956
85400798,2024-01-04,00:15:00.000,0.28
85400798,2024-01-04,00:30:00.000,0.28
85400798,2024-01-04,00:45:00.000,0.28
85400798,2024-01-04,01:00:00.000,2.5
85400798,2024-01-04,01:15:00.000,0.468
85400798,2024-01-04,01:30:00.000,0.38
85400798,2024-01-04,01:45:00.000,2.104
85400798,2024-01-04,02:00:00.000,2.636
85400798,2024-01-04,02:15:00.000,0.548
85400798,2024-01-04,02:30:00.000,0.28
85400798,2024-01-04,02:45:00.000,2.916
85400798,2024-01-04,03:00:00.000,0.28
85400798,2024-01-04,03:15:00.000,0.372
85400798,2024-01-04,03:30:00.000,3.384
85400798,2024-01-04,03:45:00.000,0.364
85400798,2024-01-04,04:00:00.000,1.328
85400798,2024-01-04,04:15:00.000,1.86
85400798,2024-01-04,04:30:00.000,0.28
85400798,2024-01-04,04:45:00.000,2.52
85400798,2024-01-04,05:00:00.000,0.28
85400798,2024-01-04,05:15:00.000,2.74
85400798,2024-01-04,05:30:00.000,0.384
85400798,2024-01-04,05:45:00.000,1.48
85400798,2024-01-04,06:00:00.000,4.888
85400798,2024-01-04,06:15:00.000,2.368
85400798,2024-01-04,06:30:00.000,0.368
85400798,2024-01-04,06:45:00.000,0.424
85400798,2024-01-04,07:00:00.000,3.028
85400798,2024-01-04,07:15:00.000,0.276
85400798,2024-01-04,07:30:00.000,2.732
85400798,2024-01-04,07:45:00.000,0.376
85400798,2024-01-04,08:00:00.000,0.784
85400798,2024-01-04,08:15:00.000,2.592
85400798,2024-01-04,08:30:00.000,2.656
85400798,2024-01-04,08:45:00.000,4.656
85400798,2024-01-04,09:00:00.000,0.964
85400798,2024-01-04,09:15:00.000,2.036
85400798,2024-01-04,09:30:00.000,2.684
85400798,2024-01-04,09:45:00.000,1.684
85400798,2024-01-04,10:00:00.000,1.168
85400798,2024-01-04,10:15:00.000,2.352
85400798,2024-01-04,10:30:00.000,2.356
85400798,2024-01-04,10:45:00.000,0.38
85400798,2024-01-04,11:00:00.000,2.156
85400798,2024-01-04,11:15:00.000,0.288
85400798,2024-01-04,11:30:00.000,2.248
85400798,2024-01-04,11:45:00.000,0.684
85400798,2024-01-04,12:00:00.000,1.832
85400798,2024-01-04,12:15:00.000,2.064
85400798,2024-01-04,12:30:00.000,0.384
85400798,2024-01-04,12:45:00.000,3.204
85400798,2024-01-04,13:00:00.000,3.336
85400798,2024-01-04,13:15:00.000,0.472
85400798,2024-01-04,13:30:00.000,2.672
85400798,2024-01-04,13:45:00.000,0.312
85400798,2024-01-04,14:00:00.000,0.308
85400798,2024-01-04,14:15:00.000,2.112
85400798,2024-01-04,14:30:00.000,0.38
85400798,2024-01-04,14:45:00.000,0.4
85400798,2024-01-04,15:00:00.000,1.848
85400798,2024-01-04,15:15:00.000,0.32
85400798,2024-01-04,15:30:00.000,1.268
85400798,2024-01-04,15:45:00.000,1.156
85400798,2024-01-04,16:00:00.000,0.3
85400798,2024-01-04,16:15:00.000,2.74
85400798,2024-01-04,16:30:00.000,1.128
85400798,2024-01-04,16:45:00.000,2.24
85400798,2024-01-04,17:00:00.000,0.4
85400798,2024-01-04,17:15:00.000,0.34
85400798,2024-01-04,17:30:00.000,1.956
85400798,2024-01-04,17:45:00.000,0.304
85400798,2024-01-04,18:00:00.000,2.14
85400798,2024-01-04,18:15:00.000,0.64
85400798,2024-01-04,18:30:00.000,2.428
85400798,2024-01-04,18:45:00.000,0.656
85400798,2024-01-04,19:00:00.000,0.66
85400798,2024-01-04,19:15:00.000,2.408
85400798,2024-01-04,19:30:00.000,5
85400798,2024-01-04,19:45:00.000,4.808
85400798,2024-01-04,20:00:00.000,0.54
85400798,2024-01-04,20:15:00.000,0.496
85400798,2024-01-04,20:30:00.000,1.748
85400798,2024-01-04,20:45:00.000,0.596
85400798,2024-01-04,21:00:00.000,0.628
85400798,2024-01-04,21:15:00.000,0.608
85400798,2024-01-04,21:30:00.000,2.196
85400798,2024-01-04,21:45:00.000,0.532
85400798,2024-01-04,22:00:00.000,1.676
85400798,2024-01-04,22:15:00.000,1.004
85400798,2024-01-04,22:30:00.000,0.396
85400798,2024-01-04,22:45:00.000,1.248
85400798,2024-01-04,23:00:00.000,1.372
85400798,2024-01-04,23:15:00.000,0.488
85400798,2024-01-04,23:30:00.000,0.392
85400798,2024-01-04,23:45:00.000,1.988
85400798,2024-01-05,00:00:00.000,0.22
85400798,2024-01-05,00:15:00.000,2.1
85400798,2024-01-05,00:30:00.000,0.216
85400798,2024-01-05,00:45:00.000,1.804
85400798,2024-01-05,01:00:00.000,0.652
85400798,2024-01-05,01:15:00.000,0.32
85400798,2024-01-05,01:30:00.000,1.972
85400798,2024-01-05,01:45:00.000,0.552
85400798,2024-01-05,02:00:00.000,0.216
85400798,2024-01-05,02:15:00.000,0.22
85400798,2024-01-05,02:30:00.000,4.364
85400798,2024-01-05,02:45:00.000,0.232
85400798,2024-01-05,03:00:00.000,0.32
85400798,2024-01-05,03:15:00.000,2.576
85400798,2024-01-05,03:30:00.000,0.292
85400798,2024-01-05,03:45:00.000,0.216
85400798,2024-01-05,04:00:00.000,2.476
85400798,2024-01-05,04:15:00.000,0.216
85400798,2024-01-05,04:30:00.000,0.824
85400798,2024-01-05,04:45:00.000,2.232
85400798,2024-01-05,05:00:00.000,0.308
85400798,2024-01-05,05:15:00.000,0.364
85400798,2024-01-05,05:30:00.000,3.06
85400798,2024-01-05,05:45:00.000,0.216
85400798,2024-01-05,06:00:00.000,1.748
85400798,2024-01-05,06:15:00.000,1.28
85400798,2024-01-05,06:30:00.000,0.212
85400798,2024-01-05,06:45:00.000,2.6
85400798,2024-01-05,07:00:00.000,0.28
85400798,2024-01-05,07:15:00.000,0.32
85400798,2024-01-05,07:30:00.000,2.324
85400798,2024-01-05,07:45:00.000,0.24
85400798,2024-01-05,08:00:00.000,0.224
85400798,2024-01-05,08:15:00.000,1.936
85400798,2024-01-05,08:30:00.000,0.356
85400798,2024-01-05,08:45:00.000,2.216
85400798,2024-01-05,09:00:00.000,0.388
85400798,2024-01-05,09:15:00.000,3.288
85400798,2024-01-05,09:30:00.000,2.164
85400798,2024-01-05,09:45:00.000,0.42
85400798,2024-01-05,10:00:00.000,2.264
85400798,2024-01-05,10:15:00.000,0.284
85400798,2024-01-05,10:30:00.000,2.324
85400798,2024-01-05,10:45:00.000,0.384
85400798,2024-01-05,11:00:00.000,2.188
85400798,2024-01-05,11:15:00.000,0.368
85400798,2024-01-05,11:30:00.000,2.12
85400798,2024-01-05,11:45:00.000,1.772
85400798,2024-01-05,12:00:00.000,0.776
85400798,2024-01-05,12:15:00.000,2.076
85400798,2024-01-05,12:30:00.000,0.372
85400798,2024-01-05,12:45:00.000,2.004
85400798,2024-01-05,13:00:00.000,0.376
85400798,2024-01-05,13:15:00.000,1.064
85400798,2024-01-05,13:30:00.000,1.32
85400798,2024-01-05,13:45:00.000,0.296
