datetime,total_kw
2024-08-07 00:00:00,216.68
2024-08-07 00:15:00,219.072
2024-08-07 00:30:00,202.86
2024-08-07 00:45:00,198.392
2024-08-07 01:00:00,200.252
2024-08-07 01:15:00,191.16
2024-08-07 01:30:00,183.056
2024-08-07 01:45:00,184.74
2024-08-07 02:00:00,192.244
2024-08-07 02:15:00,196.924
2024-08-07 02:30:00,194.012
2024-08-07 02:45:00,184.244
2024-08-07 03:00:00,180.776
2024-08-07 03:15:00,166.844
2024-08-07 03:30:00,156.488
2024-08-07 03:45:00,161.204
2024-08-07 04:00:00,155.352
2024-08-07 04:15:00,149.94400000000002
2024-08-07 04:30:00,144.104
2024-08-07 04:45:00,137.004
2024-08-07 05:00:00,137.06
2024-08-07 05:15:00,132.02
2024-08-07 05:30:00,132.876
2024-08-07 05:45:00,133.212
2024-08-07 06:00:00,137.044
2024-08-07 06:15:00,132.272
2024-08-07 06:30:00,134.84799999999998
2024-08-07 06:45:00,132.756
2024-08-07 07:00:00,124.44
2024-08-07 07:15:00,127.768
2024-08-07 07:30:00,123.42
2024-08-07 07:45:00,130.536
2024-08-07 08:00:00,134.832
2024-08-07 08:15:00,137.808
2024-08-07 08:30:00,144.196
2024-08-07 08:45:00,143.344
2024-08-07 09:00:00,147.068
2024-08-07 09:15:00,147.652
2024-08-07 09:30:00,162.524
2024-08-07 09:45:00,167.648
2024-08-07 10:00:00,180.016
2024-08-07 10:15:00,192.548
2024-08-07 10:30:00,197.476
2024-08-07 10:45:00,210.144
2024-08-07 11:00:00,228.812
2024-08-07 11:15:00,237.208
2024-08-07 11:30:00,242.08
2024-08-07 11:45:00,254.48
2024-08-07 12:00:00,250.932
2024-08-07 12:15:00,263.624
2024-08-07 12:30:00,268.468
2024-08-07 12:45:00,261.12399999999997
2024-08-07 13:00:00,261.304
2024-08-07 13:15:00,266.7
2024-08-07 13:30:00,276.928
2024-08-07 13:45:00,291.164
2024-08-07 14:00:00,290.852
2024-08-07 14:15:00,275.984
2024-08-07 14:30:00,294.23199999999997
2024-08-07 14:45:00,313.156
2024-08-07 15:00:00,319.312
2024-08-07 15:15:00,310.728
2024-08-07 15:30:00,319.98
2024-08-07 15:45:00,328.26
2024-08-07 16:00:00,316.72
2024-08-07 16:15:00,320.71999999999997
2024-08-07 16:30:00,322.728
2024-08-07 16:45:00,317.06
2024-08-07 17:00:00,326.252
2024-08-07 17:15:00,323.208
2024-08-07 17:30:00,335.956
2024-08-07 17:45:00,337.228
2024-08-07 18:00:00,336.256
2024-08-07 18:15:00,336.64
2024-08-07 18:30:00,322.332
2024-08-07 18:45:00,327.74399999999997
2024-08-07 19:00:00,317.84
2024-08-07 19:15:00,312.196
2024-08-07 19:30:00,317.988
2024-08-07 19:45:00,312.556
2024-08-07 20:00:00,306.264
2024-08-07 20:15:00,292.356
2024-08-07 20:30:00,286.536
2024-08-07 20:45:00,281.68
2024-08-07 21:00:00,267.432
2024-08-07 21:15:00,259.044
2024-08-07 21:30:00,249.612
2024-08-07 21:45:00,252.948
2024-08-07 22:00:00,249.62
2024-08-07 22:15:00,249.448
2024-08-07 22:30:00,230.992
2024-08-07 22:45:00,236.724
2024-08-07 23:00:00,228.824
2024-08-07 23:15:00,222.584
2024-08-07 23:30:00,203.244
2024-08-07 23:45:00,189.316
2024-08-08 00:00:00,172.236
2024-08-08 00:15:00,173.85999999999999
2024-08-08 00:30:00,169.988
2024-08-08 00:45:00,171.672
2024-08-08 01:00:00,173.448
2024-08-08 01:15:00,165.256
2024-08-08 01:30:00,156.376
