datetime,total_kw
2024-08-06 12:30:00,8.475999999999999
2024-08-06 12:45:00,10.736
2024-08-06 13:00:00,14.14
2024-08-06 13:15:00,12.744
2024-08-06 13:30:00,14.251999999999999
2024-08-06 13:45:00,12.368
2024-08-06 14:00:00,16.228
2024-08-06 14:15:00,16.387999999999998
2024-08-06 14:30:00,16.212
2024-08-06 14:45:00,16.124
2024-08-06 15:00:00,13.92
2024-08-06 15:15:00,16.588
2024-08-06 15:30:00,15.42
2024-08-06 15:45:00,20.096
2024-08-06 16:00:00,17.036
2024-08-06 16:15:00,17.844
2024-08-06 16:30:00,18.852
2024-08-06 16:45:00,17.292
2024-08-06 17:00:00,18.22
2024-08-06 17:15:00,21.332
2024-08-06 17:30:00,17.58
2024-08-06 17:45:00,21.088
2024-08-06 18:00:00,21.136
2024-08-06 18:15:00,20.808
2024-08-06 18:30:00,20.416
2024-08-06 18:45:00,18.696
2024-08-06 19:00:00,17.488
2024-08-06 19:15:00,19.636
2024-08-06 19:30:00,17.512
2024-08-06 19:45:00,19.416
2024-08-06 20:00:00,18.092
2024-08-06 20:15:00,19.676
2024-08-06 20:30:00,18.616
2024-08-06 20:45:00,18.555999999999997
2024-08-06 21:00:00,17.836
2024-08-06 21:15:00,21.808
2024-08-06 21:30:00,21.067999999999998
2024-08-06 21:45:00,15.976
2024-08-06 22:00:00,13.424
2024-08-06 22:15:00,12.788
2024-08-06 22:30:00,15.451999999999998
2024-08-06 22:45:00,14.748000000000001
2024-08-06 23:00:00,14.004
2024-08-06 23:15:00,9.347999999999999
2024-08-06 23:30:00,7.84
2024-08-06 23:45:00,8.464
2024-08-07 00:00:00,8.491999999999999
2024-08-07 00:15:00,8.812
2024-08-07 00:30:00,8.296
2024-08-07 00:45:00,8.392
2024-08-07 01:00:00,7.128
2024-08-07 01:15:00,7.676
2024-08-07 01:30:00,6.808
2024-08-07 01:45:00,6.984
2024-08-07 02:00:00,6.5600000000000005
2024-08-07 02:15:00,8.316
2024-08-07 02:30:00,7.5
2024-08-07 02:45:00,6.688
2024-08-07 03:00:00,7.0
2024-08-07 03:15:00,5.728
2024-08-07 03:30:00,7.32
2024-08-07 03:45:00,5.252000000000001
2024-08-07 04:00:00,8.016
2024-08-07 04:15:00,6.292
